goodput_vs_num_devices	2	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-greedy	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((4, 8, 38, 44), (6, 12, 26, 44)))	0.518	simulate
goodput_vs_num_devices	4	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-greedy	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((4, 8, 12, 16), (4, 8, 38, 44), (6, 12, 16, 44), (6, 16, 26, 45)))	0.701	simulate
goodput_vs_num_devices	6	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-greedy	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((4, 8, 12, 40), (4, 8, 16, 45), (6, 16, 31, 44), (6, 16, 38, 42), (7, 8, 26, 44), (12, 22, 26, 44)))	0.816	simulate
goodput_vs_num_devices	2	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	mp-search	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=2),), group_models=((4, 6, 8, 12, 16, 26, 38, 44, 45),))	0.553	simulate
goodput_vs_num_devices	4	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-replace-21600	None	None	None	None	ModelPlacementWithReplacement(num_segments=4)	0.79	simulate
goodput_vs_num_devices	6	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-replace-21600	None	None	None	None	ModelPlacementWithReplacement(num_segments=4)	0.886	simulate
goodput_vs_num_devices	8	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-replace-21600	None	None	None	None	ModelPlacementWithReplacement(num_segments=4)	0.939	simulate
goodput_vs_num_devices	8	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-greedy	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1), ParallelConfig(dp=1, op=1, pp=1)), group_models=((4, 6, 38, 39), (4, 12, 16, 34), (6, 8, 12, 44), (6, 16, 40, 42), (7, 22, 30, 44), (8, 16, 26, 45), (8, 26, 33, 41), (13, 29, 31, 44)))	0.878	simulate
goodput_vs_num_devices	2	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	sr-replace-21600	None	None	None	None	ModelPlacementWithReplacement(num_segments=4)	0.544	simulate
goodput_vs_num_devices	4	13958643712	bert-1.3b	48	-1	None	azure_v2	{'rate_scale': 16, 'cv_scale': 1, 'trace_dir': '/home/zhangy/data/datasets/azure_v2.pkl'}	5	-1	mp-search	None	None	None	None	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4),), group_models=((4, 6, 7, 8, 12, 13, 16, 22, 26, 29, 30, 31, 34, 38, 40, 42, 44, 45),))	0.812	simulate
