bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	True	1	0	0
bert-2.6b-3	True	0	0	0
bert-2.6b-3	False	0	1	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	True	1	0	0
bert-2.6b-3	True	0	0	0
bert-2.6b-3	True	0	0	0
bert-2.6b-3	False	0	1	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	True	4	0	0
bert-2.6b-3	True	0	0	0
bert-2.6b-3	True	0	0	0
bert-2.6b-3	True	0	3	0
bert-2.6b-3	False	0	1	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
bert-2.6b-3	False	0	0	0
