exp_name	num_models	model_groups_num	num_devices	num_devices_per_node	mem_budget	total_rate	rate_distribution	arrival_process	arrival_process_kwargs	slo_scale	duration	policy_name	placement	goodput	mode	solver_time
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 6, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	sr-replace-600	ModelPlacementWithReplacement(num_segments=6)	0.531	simulate	0.669
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 9, 10, 11), (1, 2, 3, 4, 5, 6, 8, 9, 10), (1, 2, 4, 5, 6, 7, 9, 10)))	0.56	simulate	5.593
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2)), group_models=((0, 2, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (1, 5, 7, 11)))	0.494	simulate	146.771
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	sr-replace-600	ModelPlacementWithReplacement(num_segments=6)	0.395	simulate	0.671
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.936	simulate	16.788
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=3)	0.985	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 2, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2)), group_models=((0, 2, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (0, 5, 7), (0, 5, 7), (0, 5, 7)))	0.437	simulate	139.104
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 2, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.854	simulate	16.034
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 2, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=2)	0.964	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 3, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 7, 11), (0, 2, 3, 5, 6, 7, 11), (0, 2, 3, 5, 6, 7, 11)))	0.604	simulate	129.17
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 3, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.772	simulate	16.539
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=6075)	0.911	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 3, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=671)	0.868	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 4, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 7, 11), (0, 2, 3, 5, 6, 7, 11), (0, 2, 3, 5, 6, 7, 11)))	0.567	simulate	132.584
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 4, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.699	simulate	15.956
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 4, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=4)	0.865	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 5, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 7, 11), (0, 2, 3, 5, 6, 7, 11), (0, 2, 3, 5, 6, 7, 11)))	0.533	simulate	124.316
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 5, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.639	simulate	16.733
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 5, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=512)	0.785	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 6, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 7, 11), (0, 2, 3, 5, 6, 7, 11), (0, 2, 3, 5, 6, 7, 11)))	0.498	simulate	126.396
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 2, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=12405)	0.882	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 6, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.586	simulate	16.655
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 6, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=106)	0.768	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4), ParallelConfig(dp=1, op=1, pp=4)), group_models=((0, 1, 2, 3, 4, 5, 7, 11), (0, 2, 3, 5, 6, 7, 11), (0, 2, 3, 5, 6, 7, 11)))	0.433	simulate	118.979
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.51	simulate	16.729
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=282)	0.639	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 3, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=13863)	0.82	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 4, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=12057)	0.769	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 5, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=10074)	0.74	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 6, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=9582)	0.71	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 8, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	dqn-dynamic	ModelPlacementWithReplacement(num_segments=9077)	0.644	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v1	{'rate_scale': 0.005, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azurefunctions-dataset2019/azure_v1.pkl'}	5	3600	dqn-dynamic	ModelPlacementWithReplacement(num_segments=3)	0.985	simulate	0.001
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	mp-search-sep	ModelPlacement(group_configs=(ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2), ParallelConfig(dp=1, op=1, pp=2)), group_models=((0, 2, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (0, 3, 4, 5, 11), (1, 5, 7, 11)))	0.494	simulate	133.377
goodput_vs_cv_scale	12	2	12	4	13958643712	-1	None	azure_v2	{'rate_scale': 32, 'cv_scale': 1, 'trace_dir': '/home/zy/data/datasets/azure_v2.pkl'}	5	86400	sr-replace-600	ModelPlacementWithReplacement(num_segments=144)	0.936	simulate	15.117
